ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
8810,1,0,1980,31,22,,,1,0,0,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,.286932,.3719806,.412458,1.112492,.9273549,1.551111,.3727971,.6104834,.4179311,63728,66,140,208,14,14,14,14,2,0,0,0,1,0,1,0,7,22.11,40,2.192308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.615385
2708,1,0,1984,27,23,55500,265,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,11,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.351562,1.041187,.9693438,.6515998,.5238423,.7667248,1.2948,1.122526,1.071778,92658,66,135,128,12,12,12,12,3,0,1,0,0,1,0,0,4,7.4,43,1.807692,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.461538
8889,1,0,1983,28,35,83000,522,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.9843543,1.653707,1.311601,1.889049,.4716075,.4824697,1.355352,1.633223,1.580938,96422,63,140,150,18,17,18,17,1,0,1,0,0,1,0,0,10,20,20,2.25,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4.653846
2353,1,0,1981,30,40,,,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-.1310163,.0976211,-.2205953,.551537,1.00592,-.0233264,-.1062396,.0826339,-.0659714,53985,60,146,155,12,12,12,12,5,1,0,0,0,0,1,0,8,8.81,35,1.423077,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6.75
5425,1,0,1980,31,26,27000,214,0,0,0,1,0,0,1,0,0,0,0,0,1,18,0,0,0,0,1,0,0,0,,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,.4190636,-.0366662,.5481294,.3979638,.9616462,-1.149635,.3704032,.3711239,.2723595,57696,62,212,260,9,12,,12,3,0,1,0,0,0,1,0,3,15.59,38,10.75,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6.807693
4105,1,0,1981,30,26,49912,395,0,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-.9674948,.3776408,-.3518185,-.5478191,.7708268,1.065076,-.5250572,-.4174346,.0133784,28184,66,128,100,14,16,,16,1,0,0,1,0,0,1,0,1,15,40,1.788462,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2.788461
2635,1,0,1982,29,19,39500,248,0,1,0,0,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,15,13,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.8390436,.795382,1.169703,.6772787,.9110847,.9741648,1.000647,.9735766,1.047543,87933,71,262,275,12,14,16,14,2,0,1,0,0,1,0,0,8,16.83,40,1.846154,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3.307692
939,1,0,1980,31,29,,,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-.3119227,-.2563565,.3401741,.0237374,.153823,1.686694,-.1488371,-.0578172,.0443059,41292,64,140,140,16,12,16,12,2,0,0,0,1,0,1,0,7,34,40,4.096154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,11.28846
3475,1,0,1984,27,31,80000,382,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,11,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.9168063,.7827946,1.570969,.960098,1.089648,1.317783,1.150186,1.183243,1.254816,93375,69,180,220,16,13,16,13,3,0,0,1,0,0,1,0,6,16.16,45,4.115385,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4.692307
2674,1,0,1982,29,23,42702,268,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,11,11,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.1751886,.3229909,.5725269,1.120414,1.576632,.6730775,.3419091,.6125142,.4771671,66562,65,156,158,13,14,13,14,2,0,1,0,0,1,0,0,13,10,40,.3461539,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6.519231
2670,1,0,1983,28,26,40500,216,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.669521,.9969121,1.73752,2.017325,.277565,-.0305631,1.668459,1.796243,1.457818,97936,63,275,346,14,12,14,12,2,0,1,0,0,1,0,0,4,20.51,60,5.923077,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.173077
5302,1,0,1982,29,28,63000,383,0,1,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,12,10,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.1645329,-.6912272,.5680786,.5288604,.5351996,.7500636,.056138,.1589432,-.0660644,63137,64,145,154,12,12,12,12,2,0,1,0,0,1,0,0,5,14.3,32,5.403846,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,8.711538
2617,1,0,1984,27,28,55200,347,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,12,8,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-.4098379,.9205279,.4855974,-.2728347,.321227,1.232693,.1607029,.2018156,.7494623,47398,66,130,135,20,17,20,17,1,0,1,0,0,0,1,0,3,21.63,40,3.730769,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.75
3789,1,0,1983,28,22,28180,150,0,0,0,1,0,0,0,0,1,0,1,0,0,18,0,0,1,0,0,0,0,0,8,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,.7264844,1.303113,1.693037,.6476358,.9353639,-.2303529,1.22211,1.222308,1.597386,92110,63,230,240,16,19,,19,4,0,0,1,0,0,1,0,9,19.48,55,5.057693,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4.730769
5621,1,0,1984,27,31,28223,177,1,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,0,1,0,7,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,-.3448377,.0030646,.1275139,-1.253456,-1.0374,.5550909,-.154077,-.4113409,.0692425,43971,67,240,240,6,11,6,11,5,0,0,1,0,1,0,0,5,9.25,30,2.038461,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.288462
2781,1,0,1980,31,38,104976,638,0,1,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-.4344641,.52565,.1789253,-.0356299,.5984555,-.0060647,-.045607,.0649863,.3753418,48893,65,155,150,12,12,12,12,2,0,1,0,0,1,0,0,9,20.43,40,4.576923,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.5
2681,1,0,1981,30,21,24000,190,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.320301,2.476651,1.544245,1.636051,1.187598,-.5017622,1.83004,1.951821,2.14386,98421,66,185,265,16,16,16,16,0,0,1,0,0,0,1,0,11,9.45,40,6.153846,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.942307
2782,1,0,1980,31,33,54750,434,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.119148,2.385619,1.879266,.3650997,-.012028,.6843166,1.786537,1.608156,2.273973,87405,60,125,159,14,12,14,12,1,0,1,0,0,0,1,0,7,9.89,40,2.576923,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,9.942307
4761,1,0,1983,28,30,14216,113,0,0,0,0,1,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.7744354,.2171822,.9090346,1.106673,1.011365,.3771203,.7346309,.8409135,.6001935,83513,62,159,207,14,13,14,,3,0,0,0,1,0,1,0,8,10,25,1.326923,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,12.84615
4789,1,0,1982,29,30,,,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,10,6,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.6397805,.5233303,.1432715,.2309635,-1.02225,-1.145602,.5343328,.429568,.3550914,56924,66,128,127,12,16,12,16,1,0,0,0,1,1,0,0,7,18.75,40,1.692308,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.903846
4880,1,0,1983,28,18,8400,40,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-.3667983,-.563686,-.6078162,-.8153454,-.7735942,.4516129,-.5239393,-.6592516,-.6251274,18097,64,120,135,9,12,9,11,4,1,0,0,0,1,0,0,5,4.64,40,1.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.980769
535,1,0,1980,31,31,,,1,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,0,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.227837,.233109,.5169917,1.259851,.4551905,.5608895,.8804563,.9054043,.3996195,72473,63,105,115,16,16,16,16,4,0,0,0,1,0,1,0,10,50.48,40,4.038462,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.826923
6336,1,0,1982,29,29,41200,326,0,0,0,0,1,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,12,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.178963,.9399451,.5647424,1.432092,1.816836,1.147461,1.060946,1.151083,.8020233,89348,63,150,140,14,10,14,,1,0,0,0,1,0,1,0,4,32.05,45,6.173077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6.576923
2953,1,0,1982,29,23,,,1,0,0,0,0,0,0,0,1,0,1,0,0,16,0,0,0,0,1,0,0,0,11,5,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.7902247,-.776599,-.2848719,-.5980592,.1406852,-3.282511,-.7264074,-.686146,-.5664502,24060,65,125,129,14,15,14,15,5,0,1,0,0,0,1,0,5,13,40,5.846154,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.769231
4429,1,0,1982,29,28,41825,263,0,1,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,.070762,.8067649,.3501148,-1.230958,-1.1182,.3797824,.3563378,-.0015567,.6165453,47445,66,158,140,9,15,13,15,1,0,0,0,1,0,1,0,4,12.8,40,5.365385,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10.65385
666,1,0,1981,30,36,35000,149,1,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1.302186,.4391086,.9871026,1.13885,1.558702,.9472592,1.107102,1.081546,.7601736,78135,66,140,125,15,4,15,4,4,0,1,0,0,0,1,0,6,25.21,70,6.788462,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.942307
995,1,0,1980,31,30,52000,412,0,0,0,1,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.3402109,-.0776447,.8506099,-.1639058,-.5465102,-1.040546,.3989249,.2650063,.4118125,51778,65,125,125,12,12,,12,2,0,0,0,1,0,1,0,8,25.64,45,2.615385,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,13.03846
6112,1,0,1981,30,23,80750,421,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,.044804,.5779802,.3510039,-.2509823,1.040541,.3790584,.2794495,.2016346,.4950139,52290,68,230,230,13,14,13,14,3,0,0,1,0,0,1,0,8,10.6,38,1.576923,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5.480769
5741,1,0,1984,27,22,,,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,9,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,.3435255,-.1449133,.3332451,1.421255,.0488753,1.255446,.2400976,.5459123,.100041,60091,68,180,210,12,12,12,12,2,0,0,1,0,1,0,0,3,8,12,5.096154,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.884615
559,1,0,1984,27,32,57150,528,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,13,8,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,.5726247,1.490812,1.389703,-.1848438,.6326512,-.209783,1.105778,.9139413,1.53572,70469,68,120,125,12,18,,18,0,0,0,0,1,0,1,0,3,18,37,3.576923,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.230769
1344,1,0,1983,28,24,92000,578,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,9,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,.356729,-.9472904,-.7968665,.2977924,.0212048,.2483946,-.2836666,-.3055426,-.930511,41100,62,125,140,16,16,16,16,1,0,0,1,0,0,1,0,3,14.4,40,7.576923,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.211538
5860,1,0,1982,29,32,16045,127,1,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,1,0,0,0,0,0,10,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.7985516,.9888916,1.709053,1.211585,.7787006,1.021852,1.179773,1.316838,1.43836,91935,64,240,230,9,11,9,11,2,0,0,1,0,1,0,0,3,15.38,40,5.903846,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
3553,1,0,1982,29,27,59150,372,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,1,0,0,0,0,9,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-.0400581,.2285127,-.1825623,.3751413,-.2877908,.6079355,-.0098334,.1059961,.0241122,42859,66,200,213,16,16,16,16,1,0,0,1,0,0,1,0,9,8.65,60,1.019231,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.307693
4670,1,0,1981,30,20,51210,273,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.7959368,-.6217794,-.1950179,.1550479,-.7068301,.1493468,-.6623138,-.4085345,-.4359714,33127,60,142,171,12,13,12,13,2,0,0,0,1,0,1,0,4,9,40,.9230769,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8.134615
6034,1,0,1983,28,37,12000,95,1,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,16,15,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-.7376193,-.7173554,-.419878,-.8513899,-.1791023,.6669869,-.7183154,-.7635157,-.6068525,22459,64,118,171,9,7,9,7,2,0,0,1,0,1,0,0,2,10.58,52,2.038461,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.980769
924,1,0,1982,29,23,56484,302,0,0,1,0,0,0,0,1,0,0,1,0,0,16,0,0,0,1,0,0,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-.7007162,.3685226,.2567016,1.002739,.3461031,-.0297711,-.2137361,.2588435,.3330257,51695,59,110,105,14,16,14,14,0,0,0,0,1,0,1,0,6,17.31,50,3.153846,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.846154
4634,1,0,1982,29,34,53500,190,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,6,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.581751,.6690316,.9839894,.105868,-.4597417,.0306957,1.323067,.9341854,.8811261,76741,62,152,163,7,12,7,12,1,0,0,0,1,0,1,0,6,12.11,16,4.75,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6.307693
4696,1,0,1981,30,20,27500,173,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-1.124135,-1.410616,-1.180304,-.5319171,.2823411,-.6413969,-1.330186,-1.189063,-1.38207,13158,61,106,120,12,7,12,7,1,0,0,0,1,0,1,0,2,18.33,30,8.826923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.673077
3228,1,0,1982,29,20,,,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,11,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.073471,.6382977,.098789,.3783217,.5454211,.9451782,.7920448,.6118872,.3926794,78114,67,275,300,12,12,11,12,1,0,1,0,0,0,1,0,1,9.18,40,8.692307,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.38461
4136,1,0,1981,30,31,110500,590,1,0,0,0,0,0,0,1,0,0,0,0,1,20,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.808335,2.136302,1.538685,1.78977,.3013002,1.791613,2.003199,2.034607,1.959394,98875,62,125,170,14,16,14,16,2,0,0,1,0,1,0,0,5,58.14,40,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.461538
3416,1,0,1981,30,32,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.2984115,-.0105167,.6968548,.9819503,-.6326423,-.7651357,.3521493,.5497146,.3656163,69116,63,130,176,15,14,15,14,1,0,0,1,0,1,0,0,3,25,40,7.038462,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.596154
5562,1,0,1983,28,,37500,297,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,13,13,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.8959113,1.220017,1.237092,.891466,-.4699186,1.412225,1.167101,1.18711,1.309928,90951,64,115,124,20,16,20,,1,0,0,1,0,1,0,0,8,14.71,40,4.25,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.884615
5411,1,0,1982,29,26,77550,487,1,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,11,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.0494505,-.9621407,-.2448377,-.3118237,-.6061391,-1.008149,-.3049291,-.4117988,-.644046,30530,64,190,220,12,13,12,13,2,0,1,0,0,1,0,0,7,9,40,.8846154,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.692307
8840,1,0,1983,28,25,27610,218,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,10,,0,1,0,0,,,,,1,0,0,0,0,0,1,0,0,0,.8490258,.3924792,.9824306,.5437429,-.310827,1.290668,.8439611,.7738531,.7328158,76191,69,248,250,12,15,,15,2,1,0,0,0,0,1,0,5,13.5,40,1.365385,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4.846154
2247,1,0,1982,29,29,,,1,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,0,1,0,0,0,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,.1762542,.3639694,.0765478,.4122459,.8883338,1.555457,.217467,.287322,.2345257,53682,65,155,150,14,12,14,12,2,1,0,0,0,1,0,0,11,17.63,40,1.980769,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8.846154
6568,1,0,1982,29,22,22400,177,0,0,0,1,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,5,,1,0,0,0,,,,,0,0,0,1,0,0,1,0,0,0,.3435499,-.2268041,-.3582679,-.2291335,-1.163042,-.0372515,.0275906,-.1323328,-.3123975,41084,66,125,130,13,15,,15,3,0,0,0,1,0,1,0,,2.5,36,.6923077,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,6.634615
1908,1,0,1981,30,22,,,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1.463088,.6508309,.5878728,.4200808,1.08291,1.809067,1.144005,.8729675,.6601802,69209,66,172,130,12,13,,13,3,0,1,0,0,0,1,0,4,55,10,7.192307,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10.48077
919,1,0,1984,27,33,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,19,1,0,0,0,0,0,0,0,10,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.6077887,1.169814,-.2138887,.5445265,.6245729,-.3082753,.596253,.589322,.5093808,63707,60,100,100,20,18,20,18,0,0,0,0,1,0,1,0,6,67,40,.8076923,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1.730769
2529,1,0,1981,30,25,52200,413,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.4497235,.6542458,.463322,.5950024,-.0463935,-.0460794,.5538019,.6044477,.5955812,70381,68,145,190,12,12,,12,1,1,0,0,0,0,1,0,2,21.08,40,4.057693,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.69231
5358,1,0,1982,29,28,40200,253,1,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,16,14,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.1005982,1.075402,.7526808,1.005919,.4483174,-.3261831,.5571719,.820563,.9744825,78762,72,165,212,20,18,20,18,1,0,1,0,0,1,0,0,11,12.85,20,1.576923,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.230769
8916,1,0,1983,28,22,18800,73,1,0,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,0,9,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.005079,-1.129417,-.5455408,-.4750433,.0909414,-.3908705,-1.013063,-.8835179,-.8936087,18989,63,179,244,9,12,9,12,5,0,0,1,0,0,1,0,4,14.25,35,2.519231,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.692307
1917,1,0,1982,29,29,1800,17,0,0,0,1,0,0,0,0,1,0,0,0,1,14,0,0,0,0,1,0,0,0,11,,0,1,0,0,,,,,0,1,0,0,1,0,0,0,0,0,-.5866994,.5813831,-.7119032,.7451271,-.0935835,.0612408,-.3587435,.0071806,-.0699954,40913,65,125,120,16,16,,16,0,0,0,0,1,0,1,0,3,19.38,30,3.576923,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,7.5
3939,1,0,1982,29,25,,,0,0,0,1,0,0,0,0,1,0,0,0,1,20,0,0,1,0,0,0,0,0,10,,0,1,0,0,,,,,0,0,1,0,0,1,0,0,0,0,.7378137,1.739026,1.334288,.9518527,.3559948,1.232551,1.249539,1.3322,1.638536,93719,67,175,162,16,16,,16,0,0,0,1,0,0,1,0,16,12.74,40,.3269231,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.692308
2160,1,0,1983,28,31,5880,54,0,0,0,1,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,1,0,0,4,,1,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,.4195981,-.4612397,-.6489624,-.3213243,1.286025,.7174798,-.0749138,-.2837977,-.5924374,38536,63,135,180,12,14,,14,1,0,0,0,1,0,1,0,4,10.25,28,5.865385,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,9.346154
1307,1,0,1984,27,30,65300,517,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,6,,0,0,1,0,,,,,1,0,0,0,0,0,1,0,0,0,-.1104106,-.4738797,.5245196,.4872794,.1558706,-.3877549,-.0472086,.1190013,.026613,50498,63,122,135,13,13,,13,1,0,1,0,0,0,1,0,9,12,23,.5384616,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.576923
4488,1,0,1983,28,22,5000,46,0,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,1,9,,0,0,1,0,,,,,1,0,0,0,0,0,0,0,1,0,-1.565573,-.9973752,-1.19276,-2.007993,-.9016919,-.5236481,-1.462658,-1.613491,-1.168341,6287,67,160,170,11,14,,14,1,0,0,0,1,0,1,0,5,7.25,40,.3076923,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,9.269231
2621,1,0,1983,28,31,64025,507,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,11,11,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.3993521,.5450103,.4497535,.4144068,.4645184,.8321797,.4923744,.5054517,.5300927,66594,64,155,155,16,18,16,18,1,0,1,0,0,0,1,0,5,20,36,1.326923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.903846
6330,1,0,1984,27,30,84200,667,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,1,0,0,9,9,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.445821,1.169814,.4199859,1.617379,-.0020671,1.564014,.6814198,1.021593,.8474116,84708,65,130,126,20,14,20,14,0,0,0,0,1,0,1,0,2,28.52,40,7.423077,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.730769
